race_id,race_date,driver_id,constructor_id,circuit_id,finish_position,season,grid_position,qualifying_position,grid_penalty_positions,driver_prior_season_points,driver_prior_season_wins,constructor_prior_season_points,constructor_prior_season_dnf_rate,circuit_avg_lap_time_ms,circuit_races_held,is_rookie_or_new_team,driver_points_this_season_so_far,driver_avg_finish_last_3,top10_finish,podium_finish
2015_05,2015-05-10,merhi,manor,catalunya,18.0,2015,20,20.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,0.0,16.0,0,0
2015_06,2015-05-24,merhi,manor,monaco,16.0,2015,19,20.0,-1.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,0.0,17.0,0,0
2015_08,2015-06-21,merhi,manor,red_bull_ring,14.0,2015,16,19.0,-3.0,0.0,0.0,0.0,0.0,76293.42976104272,14,1,0.0,17.0,0,0
2015_09,2015-07-05,merhi,manor,silverstone,12.0,2015,20,20.0,0.0,0.0,0.0,0.0,0.0,115608.07343412528,13,1,0.0,15.0,0,0
2015_10,2015-07-26,merhi,manor,hungaroring,15.0,2015,19,19.0,0.0,0.0,0.0,0.0,0.0,90162.13141486813,12,1,0.0,13.0,0,0
2015_11,2015-08-23,merhi,manor,spa,15.0,2015,17,20.0,-3.0,0.0,0.0,0.0,0.0,133869.30844793713,12,1,0.0,13.666666666666666,0,0
2015_12,2015-09-06,merhi,manor,monza,16.0,2015,14,19.0,-5.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,0.0,14.0,0,0
2015_15,2015-10-11,merhi,manor,sochi,13.0,2015,18,19.0,-1.0,0.0,0.0,0.0,0.0,127266.16137931036,7,1,0.0,15.333333333333334,0,0
2015_19,2015-11-29,merhi,manor,yas_marina,19.0,2015,20,20.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,0.0,14.666666666666666,0,0
2015_01,2015-03-15,nasr,sauber,albert_park,5.0,2015,10,11.0,-1.0,0.0,0.0,0.0,0.0,102540.88727272728,10,1,0.0,9.5,1,0
2015_02,2015-03-29,nasr,sauber,sepang,12.0,2015,16,16.0,0.0,0.0,0.0,0.0,0.0,112226.03571428572,3,1,10.0,5.0,0,0
2015_03,2015-04-12,nasr,sauber,shanghai,8.0,2015,9,9.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,10.0,8.5,1,0
2015_04,2015-04-19,nasr,sauber,bahrain,12.0,2015,12,12.0,0.0,0.0,0.0,0.0,0.0,104555.70903790087,12,1,14.0,8.333333333333334,0,0
2015_05,2015-05-10,nasr,sauber,catalunya,12.0,2015,15,15.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,14.0,10.666666666666666,0,0
2015_06,2015-05-24,nasr,sauber,monaco,9.0,2015,14,16.0,-2.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,14.0,10.666666666666666,1,0
2015_07,2015-06-07,nasr,sauber,villeneuve,16.0,2015,14,15.0,-1.0,0.0,0.0,0.0,0.0,84612.2985,10,1,16.0,11.0,0,0
2015_08,2015-06-21,nasr,sauber,red_bull_ring,11.0,2015,8,9.0,-1.0,0.0,0.0,0.0,0.0,76293.42976104272,14,1,16.0,12.333333333333334,0,0
2015_10,2015-07-26,nasr,sauber,hungaroring,11.0,2015,18,18.0,0.0,0.0,0.0,0.0,0.0,90162.13141486813,12,1,16.0,13.5,0,0
2015_11,2015-08-23,nasr,sauber,spa,11.0,2015,14,16.0,-2.0,0.0,0.0,0.0,0.0,133869.30844793713,12,1,16.0,11.0,0,0
2015_12,2015-09-06,nasr,sauber,monza,13.0,2015,17,12.0,5.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,16.0,11.0,0,0
2015_13,2015-09-20,nasr,sauber,marina_bay,10.0,2015,16,16.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,16.0,11.666666666666666,1,0
2015_15,2015-10-11,nasr,sauber,sochi,6.0,2015,12,12.0,0.0,0.0,0.0,0.0,0.0,127266.16137931036,7,1,17.0,11.5,1,0
2015_16,2015-10-25,nasr,sauber,americas,9.0,2015,15,17.0,-2.0,0.0,0.0,0.0,0.0,108077.81705426356,11,1,25.0,8.0,1,0
2015_18,2015-11-15,nasr,sauber,interlagos,13.0,2015,13,11.0,2.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,27.0,7.5,0,0
2015_19,2015-11-29,nasr,sauber,yas_marina,15.0,2015,14,14.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,27.0,11.0,0,0
2015_01,2015-03-15,perez,force_india,albert_park,10.0,2015,14,15.0,-1.0,0.0,0.0,0.0,0.0,102540.88727272728,10,1,0.0,9.5,1,0
2015_02,2015-03-29,perez,force_india,sepang,13.0,2015,14,14.0,0.0,0.0,0.0,0.0,0.0,112226.03571428572,3,1,1.0,10.0,0,0
2015_03,2015-04-12,perez,force_india,shanghai,11.0,2015,15,15.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,1.0,11.5,0,0
2015_04,2015-04-19,perez,force_india,bahrain,8.0,2015,11,11.0,0.0,0.0,0.0,0.0,0.0,104555.70903790087,12,1,1.0,11.333333333333334,1,0
2015_05,2015-05-10,perez,force_india,catalunya,13.0,2015,18,18.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,5.0,10.666666666666666,0,0
2015_06,2015-05-24,perez,force_india,monaco,7.0,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,5.0,10.666666666666666,1,0
2015_07,2015-06-07,perez,force_india,villeneuve,11.0,2015,10,10.0,0.0,0.0,0.0,0.0,0.0,84612.2985,10,1,11.0,9.333333333333334,0,0
2015_08,2015-06-21,perez,force_india,red_bull_ring,9.0,2015,13,16.0,-3.0,0.0,0.0,0.0,0.0,76293.42976104272,14,1,11.0,10.333333333333334,1,0
2015_09,2015-07-05,perez,force_india,silverstone,9.0,2015,11,11.0,0.0,0.0,0.0,0.0,0.0,115608.07343412528,13,1,13.0,9.0,1,0
2015_11,2015-08-23,perez,force_india,spa,5.0,2015,4,5.0,-1.0,0.0,0.0,0.0,0.0,133869.30844793713,12,1,15.0,9.0,1,0
2015_12,2015-09-06,perez,force_india,monza,6.0,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,25.0,7.0,1,0
2015_13,2015-09-20,perez,force_india,marina_bay,7.0,2015,13,13.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,33.0,5.5,1,0
2015_14,2015-09-27,perez,force_india,suzuka,12.0,2015,9,9.0,0.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,39.0,6.0,0,0
2015_15,2015-10-11,perez,force_india,sochi,3.0,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,127266.16137931036,7,1,39.0,8.333333333333334,1,1
2015_16,2015-10-25,perez,force_india,americas,5.0,2015,5,6.0,-1.0,0.0,0.0,0.0,0.0,108077.81705426356,11,1,54.0,7.333333333333333,1,0
2015_17,2015-11-01,perez,force_india,rodriguez,8.0,2015,9,9.0,0.0,0.0,0.0,0.0,0.0,90434.792,11,1,64.0,6.666666666666667,1,0
2015_18,2015-11-15,perez,force_india,interlagos,12.0,2015,11,13.0,-2.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,68.0,5.333333333333333,0,0
2015_19,2015-11-29,perez,force_india,yas_marina,5.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,68.0,8.333333333333334,1,0
2015_02,2015-03-29,raikkonen,ferrari,sepang,4.0,2015,11,11.0,0.0,0.0,0.0,0.0,0.0,112226.03571428572,3,1,0.0,9.5,1,0
2015_03,2015-04-12,raikkonen,ferrari,shanghai,4.0,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,12.0,4.0,1,0
2015_04,2015-04-19,raikkonen,ferrari,bahrain,2.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,104555.70903790087,12,1,24.0,4.0,1,1
2015_05,2015-05-10,raikkonen,ferrari,catalunya,5.0,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,42.0,3.3333333333333335,1,0
2015_06,2015-05-24,raikkonen,ferrari,monaco,6.0,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,52.0,3.6666666666666665,1,0
2015_07,2015-06-07,raikkonen,ferrari,villeneuve,4.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,84612.2985,10,1,60.0,4.333333333333333,1,0
2015_09,2015-07-05,raikkonen,ferrari,silverstone,8.0,2015,5,5.0,0.0,0.0,0.0,0.0,0.0,115608.07343412528,13,1,72.0,5.0,1,0
2015_11,2015-08-23,raikkonen,ferrari,spa,7.0,2015,16,14.0,2.0,0.0,0.0,0.0,0.0,133869.30844793713,12,1,76.0,8.0,1,0
2015_12,2015-09-06,raikkonen,ferrari,monza,5.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,82.0,7.5,1,0
2015_13,2015-09-20,raikkonen,ferrari,marina_bay,3.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,92.0,6.0,1,1
2015_14,2015-09-27,raikkonen,ferrari,suzuka,4.0,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,107.0,5.0,1,0
2015_15,2015-10-11,raikkonen,ferrari,sochi,8.0,2015,5,5.0,0.0,0.0,0.0,0.0,0.0,127266.16137931036,7,1,119.0,4.0,1,0
2015_18,2015-11-15,raikkonen,ferrari,interlagos,4.0,2015,4,5.0,-1.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,123.0,8.0,1,0
2015_19,2015-11-29,raikkonen,ferrari,yas_marina,3.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,135.0,4.0,1,1
2015_01,2015-03-15,ricciardo,red_bull,albert_park,6.0,2015,6,7.0,-1.0,0.0,0.0,0.0,0.0,102540.88727272728,10,1,0.0,9.5,1,0
2015_02,2015-03-29,ricciardo,red_bull,sepang,10.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,112226.03571428572,3,1,8.0,6.0,1,0
2015_03,2015-04-12,ricciardo,red_bull,shanghai,9.0,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,9.0,8.0,1,0
2015_04,2015-04-19,ricciardo,red_bull,bahrain,6.0,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,104555.70903790087,12,1,11.0,8.333333333333334,1,0
2015_05,2015-05-10,ricciardo,red_bull,catalunya,7.0,2015,10,10.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,19.0,8.333333333333334,1,0
2015_06,2015-05-24,ricciardo,red_bull,monaco,5.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,25.0,7.333333333333333,1,0
2015_07,2015-06-07,ricciardo,red_bull,villeneuve,13.0,2015,9,9.0,0.0,0.0,0.0,0.0,0.0,84612.2985,10,1,35.0,6.0,0,0
2015_08,2015-06-21,ricciardo,red_bull,red_bull_ring,10.0,2015,18,14.0,4.0,0.0,0.0,0.0,0.0,76293.42976104272,14,1,35.0,8.333333333333334,1,0
2015_10,2015-07-26,ricciardo,red_bull,hungaroring,3.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,90162.13141486813,12,1,36.0,11.5,1,1
2015_12,2015-09-06,ricciardo,red_bull,monza,8.0,2015,19,15.0,4.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,51.0,3.0,1,0
2015_13,2015-09-20,ricciardo,red_bull,marina_bay,2.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,55.0,5.5,1,1
2015_14,2015-09-27,ricciardo,red_bull,suzuka,15.0,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,73.0,5.0,0,0
2015_15,2015-10-11,ricciardo,red_bull,sochi,15.0,2015,10,10.0,0.0,0.0,0.0,0.0,0.0,127266.16137931036,7,1,73.0,8.333333333333334,0,0
2015_16,2015-10-25,ricciardo,red_bull,americas,10.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,108077.81705426356,11,1,73.0,10.666666666666666,1,0
2015_17,2015-11-01,ricciardo,red_bull,rodriguez,5.0,2015,5,5.0,0.0,0.0,0.0,0.0,0.0,90434.792,11,1,74.0,13.333333333333334,1,0
2015_18,2015-11-15,ricciardo,red_bull,interlagos,11.0,2015,19,9.0,10.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,84.0,10.0,0,0
2015_19,2015-11-29,ricciardo,red_bull,yas_marina,6.0,2015,5,5.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,84.0,8.666666666666666,1,0
2015_01,2015-03-15,rosberg,mercedes,albert_park,2.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,102540.88727272728,10,1,0.0,9.5,1,1
2015_02,2015-03-29,rosberg,mercedes,sepang,3.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,112226.03571428572,3,1,18.0,2.0,1,1
2015_03,2015-04-12,rosberg,mercedes,shanghai,2.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,33.0,2.5,1,1
2015_04,2015-04-19,rosberg,mercedes,bahrain,3.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,104555.70903790087,12,1,51.0,2.3333333333333335,1,1
2015_05,2015-05-10,rosberg,mercedes,catalunya,1.0,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,66.0,2.6666666666666665,1,1
2015_06,2015-05-24,rosberg,mercedes,monaco,1.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,91.0,2.0,1,1
2015_07,2015-06-07,rosberg,mercedes,villeneuve,2.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,84612.2985,10,1,116.0,1.6666666666666667,1,1
2015_08,2015-06-21,rosberg,mercedes,red_bull_ring,1.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,76293.42976104272,14,1,134.0,1.3333333333333333,1,1
2015_09,2015-07-05,rosberg,mercedes,silverstone,2.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,115608.07343412528,13,1,159.0,1.3333333333333333,1,1
2015_10,2015-07-26,rosberg,mercedes,hungaroring,8.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,90162.13141486813,12,1,177.0,1.6666666666666667,1,0
2015_11,2015-08-23,rosberg,mercedes,spa,2.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,133869.30844793713,12,1,181.0,3.6666666666666665,1,1
2015_12,2015-09-06,rosberg,mercedes,monza,17.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,199.0,4.0,0,0
2015_13,2015-09-20,rosberg,mercedes,marina_bay,4.0,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,199.0,9.0,1,0
2015_14,2015-09-27,rosberg,mercedes,suzuka,2.0,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,211.0,7.666666666666667,1,1
2015_16,2015-10-25,rosberg,mercedes,americas,2.0,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,108077.81705426356,11,1,229.0,3.0,1,1
2015_17,2015-11-01,rosberg,mercedes,rodriguez,1.0,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,90434.792,11,1,247.0,2.0,1,1
2015_18,2015-11-15,rosberg,mercedes,interlagos,1.0,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,272.0,1.5,1,1
2015_19,2015-11-29,rosberg,mercedes,yas_marina,1.0,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,297.0,1.3333333333333333,1,1
2015_13,2015-09-20,rossi,manor,marina_bay,14.0,2015,20,20.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,0.0,9.5,0,0
2015_14,2015-09-27,rossi,manor,suzuka,18.0,2015,19,20.0,-1.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,0.0,14.0,0,0
2015_16,2015-10-25,rossi,manor,americas,12.0,2015,17,18.0,-1.0,0.0,0.0,0.0,0.0,108077.81705426356,11,1,0.0,16.0,0,0
2015_17,2015-11-01,rossi,manor,rodriguez,15.0,2015,16,18.0,-2.0,0.0,0.0,0.0,0.0,90434.792,11,1,0.0,14.666666666666666,0,0
2015_18,2015-11-15,rossi,manor,interlagos,18.0,2015,17,18.0,-1.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,0.0,15.0,0,0
2015_01,2015-03-15,sainz,toro_rosso,albert_park,9.0,2015,7,8.0,-1.0,0.0,0.0,0.0,0.0,102540.88727272728,10,1,0.0,9.5,1,0
2015_02,2015-03-29,sainz,toro_rosso,sepang,8.0,2015,15,15.0,0.0,0.0,0.0,0.0,0.0,112226.03571428572,3,1,2.0,9.0,1,0
2015_03,2015-04-12,sainz,toro_rosso,shanghai,13.0,2015,14,14.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,6.0,8.5,0,0
2015_05,2015-05-10,sainz,toro_rosso,catalunya,9.0,2015,5,5.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,6.0,10.5,1,0
2015_06,2015-05-24,sainz,toro_rosso,monaco,10.0,2015,0,8.0,-8.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,8.0,11.0,1,0
2015_07,2015-06-07,sainz,toro_rosso,villeneuve,12.0,2015,11,11.0,0.0,0.0,0.0,0.0,0.0,84612.2985,10,1,9.0,9.5,0,0
2015_12,2015-09-06,sainz,toro_rosso,monza,11.0,2015,17,13.0,4.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,9.0,9.5,0,0
2015_13,2015-09-20,sainz,toro_rosso,marina_bay,9.0,2015,14,14.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,9.0,11.0,1,0
2015_14,2015-09-27,sainz,toro_rosso,suzuka,10.0,2015,10,12.0,-2.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,11.0,10.0,1,0
2015_16,2015-10-25,sainz,toro_rosso,americas,7.0,2015,20,20.0,0.0,0.0,0.0,0.0,0.0,108077.81705426356,11,1,12.0,9.5,1,0
2015_17,2015-11-01,sainz,toro_rosso,rodriguez,13.0,2015,11,11.0,0.0,0.0,0.0,0.0,0.0,90434.792,11,1,18.0,8.5,0,0
2015_19,2015-11-29,sainz,toro_rosso,yas_marina,11.0,2015,10,10.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,18.0,10.0,0,0
2015_03,2015-04-12,stevens,manor,shanghai,15.0,2015,19,19.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,0.0,9.5,0,0
2015_04,2015-04-19,stevens,manor,bahrain,16.0,2015,18,18.0,0.0,0.0,0.0,0.0,0.0,104555.70903790087,12,1,0.0,15.0,0,0
2015_05,2015-05-10,stevens,manor,catalunya,17.0,2015,19,19.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,0.0,15.5,0,0
2015_06,2015-05-24,stevens,manor,monaco,17.0,2015,18,19.0,-1.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,0.0,16.0,0,0
2015_07,2015-06-07,stevens,manor,villeneuve,17.0,2015,17,19.0,-2.0,0.0,0.0,0.0,0.0,84612.2985,10,1,0.0,16.666666666666668,0,0
2015_09,2015-07-05,stevens,manor,silverstone,13.0,2015,19,19.0,0.0,0.0,0.0,0.0,0.0,115608.07343412528,13,1,0.0,17.0,0,0
2015_10,2015-07-26,stevens,manor,hungaroring,16.0,2015,20,20.0,0.0,0.0,0.0,0.0,0.0,90162.13141486813,12,1,0.0,15.0,0,0
2015_11,2015-08-23,stevens,manor,spa,16.0,2015,15,19.0,-4.0,0.0,0.0,0.0,0.0,133869.30844793713,12,1,0.0,14.5,0,0
2015_12,2015-09-06,stevens,manor,monza,15.0,2015,13,18.0,-5.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,0.0,15.0,0,0
2015_13,2015-09-20,stevens,manor,marina_bay,15.0,2015,19,19.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,0.0,15.666666666666666,0,0
2015_14,2015-09-27,stevens,manor,suzuka,19.0,2015,18,19.0,-1.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,0.0,15.333333333333334,0,0
2015_15,2015-10-11,stevens,manor,sochi,14.0,2015,17,18.0,-1.0,0.0,0.0,0.0,0.0,127266.16137931036,7,1,0.0,16.333333333333332,0,0
2015_17,2015-11-01,stevens,manor,rodriguez,16.0,2015,17,19.0,-2.0,0.0,0.0,0.0,0.0,90434.792,11,1,0.0,16.5,0,0
2015_18,2015-11-15,stevens,manor,interlagos,17.0,2015,18,19.0,-1.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,0.0,15.0,0,0
2015_19,2015-11-29,stevens,manor,yas_marina,18.0,2015,19,19.0,0.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,0.0,16.5,0,0
2015_01,2015-03-15,vettel,ferrari,albert_park,3.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,102540.88727272728,10,1,0.0,9.5,1,1
2015_02,2015-03-29,vettel,ferrari,sepang,1.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,112226.03571428572,3,1,15.0,3.0,1,1
2015_03,2015-04-12,vettel,ferrari,shanghai,3.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,107764.43365134433,8,1,40.0,2.0,1,1
2015_04,2015-04-19,vettel,ferrari,bahrain,5.0,2015,2,2.0,0.0,0.0,0.0,0.0,0.0,104555.70903790087,12,1,55.0,2.3333333333333335,1,0
2015_05,2015-05-10,vettel,ferrari,catalunya,3.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,90968.81822107082,12,1,65.0,3.0,1,1
2015_06,2015-05-24,vettel,ferrari,monaco,2.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,87305.94368131868,11,1,80.0,3.6666666666666665,1,1
2015_07,2015-06-07,vettel,ferrari,villeneuve,5.0,2015,18,16.0,2.0,0.0,0.0,0.0,0.0,84612.2985,10,1,98.0,3.3333333333333335,1,0
2015_08,2015-06-21,vettel,ferrari,red_bull_ring,4.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,76293.42976104272,14,1,108.0,3.3333333333333335,1,0
2015_09,2015-07-05,vettel,ferrari,silverstone,3.0,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,115608.07343412528,13,1,120.0,3.6666666666666665,1,1
2015_10,2015-07-26,vettel,ferrari,hungaroring,1.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,90162.13141486813,12,1,135.0,4.0,1,1
2015_11,2015-08-23,vettel,ferrari,spa,12.0,2015,8,9.0,-1.0,0.0,0.0,0.0,0.0,133869.30844793713,12,1,160.0,2.6666666666666665,0,0
2015_12,2015-09-06,vettel,ferrari,monza,2.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,91340.01062887513,12,1,160.0,5.333333333333333,1,1
2015_13,2015-09-20,vettel,ferrari,marina_bay,1.0,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,116198.53414948452,10,1,178.0,5.0,1,1
2015_14,2015-09-27,vettel,ferrari,suzuka,3.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,110508.64505928854,10,1,203.0,5.0,1,1
2015_15,2015-10-11,vettel,ferrari,sochi,2.0,2015,4,4.0,0.0,0.0,0.0,0.0,0.0,127266.16137931036,7,1,218.0,2.0,1,1
2015_16,2015-10-25,vettel,ferrari,americas,3.0,2015,13,5.0,8.0,0.0,0.0,0.0,0.0,108077.81705426356,11,1,236.0,2.0,1,1
2015_18,2015-11-15,vettel,ferrari,interlagos,3.0,2015,3,3.0,0.0,0.0,0.0,0.0,0.0,89274.3474533535,11,1,251.0,2.5,1,1
2015_19,2015-11-29,vettel,ferrari,yas_marina,4.0,2015,15,16.0,-1.0,0.0,0.0,0.0,0.0,101999.58471965496,12,1,266.0,3.0,1,0
2016_03,2016-04-17,alonso,mclaren,shanghai,12.0,2016,11,12.0,-1.0,11.0,0.0,27.0,36.8,107764.43365134433,8,0,0.0,9.5,0,0
2016_04,2016-05-01,alonso,mclaren,sochi,6.0,2016,14,14.0,0.0,11.0,0.0,27.0,36.8,127266.16137931036,7,0,0.0,12.0,1,0
2016_06,2016-05-29,alonso,mclaren,monaco,5.0,2016,9,10.0,-1.0,11.0,0.0,27.0,36.8,87305.94368131868,11,0,8.0,9.0,1,0
2016_07,2016-06-12,alonso,mclaren,villeneuve,11.0,2016,10,10.0,0.0,11.0,0.0,27.0,36.8,84612.2985,10,0,18.0,5.5,0,0
2016_09,2016-07-03,alonso,mclaren,red_bull_ring,18.0,2016,14,14.0,0.0,11.0,0.0,27.0,36.8,76293.42976104272,14,0,18.0,8.0,0,0
2016_10,2016-07-10,alonso,mclaren,silverstone,13.0,2016,9,10.0,-1.0,11.0,0.0,27.0,36.8,115608.07343412528,13,0,18.0,14.5,0,0
2016_11,2016-07-24,alonso,mclaren,hungaroring,7.0,2016,7,7.0,0.0,11.0,0.0,27.0,36.8,90162.13141486813,12,0,18.0,15.5,1,0
2016_12,2016-07-31,alonso,mclaren,hockenheimring,12.0,2016,13,14.0,-1.0,11.0,0.0,27.0,36.8,92313.81046931408,3,0,24.0,12.666666666666666,0,0
2016_14,2016-09-04,alonso,mclaren,monza,14.0,2016,12,13.0,-1.0,11.0,0.0,27.0,36.8,91340.01062887513,12,0,30.0,8.666666666666666,0,0
2016_15,2016-09-18,alonso,mclaren,marina_bay,7.0,2016,9,9.0,0.0,11.0,0.0,27.0,36.8,116198.53414948452,10,0,30.0,11.0,1,0
2016_16,2016-10-02,alonso,mclaren,sepang,7.0,2016,22,22.0,0.0,11.0,0.0,27.0,36.8,112226.03571428572,3,0,36.0,9.333333333333334,1,0
2016_17,2016-10-09,alonso,mclaren,suzuka,16.0,2016,15,15.0,0.0,11.0,0.0,27.0,36.8,110508.64505928854,10,0,42.0,9.333333333333334,0,0
2016_18,2016-10-23,alonso,mclaren,americas,5.0,2016,12,12.0,0.0,11.0,0.0,27.0,36.8,108077.81705426356,11,0,42.0,10.0,1,0
2016_19,2016-10-30,alonso,mclaren,rodriguez,13.0,2016,11,11.0,0.0,11.0,0.0,27.0,36.8,90434.792,11,0,52.0,9.333333333333334,0,0
2016_20,2016-11-13,alonso,mclaren,interlagos,10.0,2016,10,10.0,0.0,11.0,0.0,27.0,36.8,89274.3474533535,11,0,52.0,11.333333333333334,1,0
2016_21,2016-11-27,alonso,mclaren,yas_marina,10.0,2016,9,9.0,0.0,11.0,0.0,27.0,36.8,101999.58471965496,12,0,53.0,9.333333333333334,1,0
2016_01,2016-03-20,bottas,williams,albert_park,8.0,2016,16,11.0,5.0,136.0,0.0,257.0,13.2,102540.88727272728,10,0,0.0,9.5,1,0
2016_02,2016-04-03,bottas,williams,bahrain,9.0,2016,6,6.0,0.0,136.0,0.0,257.0,13.2,104555.70903790087,12,0,4.0,8.0,1,0
2016_03,2016-04-17,bottas,williams,shanghai,10.0,2016,5,5.0,0.0,136.0,0.0,257.0,13.2,107764.43365134433,8,0,6.0,8.5,1,0
2016_04,2016-05-01,bottas,williams,sochi,4.0,2016,2,3.0,-1.0,136.0,0.0,257.0,13.2,127266.16137931036,7,0,7.0,9.0,1,0
2016_05,2016-05-15,bottas,williams,catalunya,5.0,2016,7,7.0,0.0,136.0,0.0,257.0,13.2,90968.81822107082,12,0,19.0,7.666666666666667,1,0
